movie_id,movie_name,year,genre,director,cast
tt0253514,Purana Mandir,1984,"Drama, Horror","Shyam Ramsay, Tulsi Ramsay","Mohnish Behl, Arti Gupta, Puneet Issar, Sadashiv Amrapurkar"
tt0189492,Dushman,1998,"Crime, Drama, Thriller",Tanuja Chandra,"Kajol, Sanjay Dutt, Ashutosh Rana, Jas Arora"
tt5502766,Phillauri,2017,"Comedy, Drama, Fantasy","Anshai Lal, Feroz Khan Bollybrothers","Anushka Sharma, Diljit Dosanjh, Suraj Sharma, Mehreen Pirzada"
tt2804026,Aurangzeb,2013,"Action, Drama, Thriller",Atul Sabharwal,"Arjun Kapoor, Zara Khan, Prithviraj Sukumaran, Rishi Kapoor"
tt1191130,Right Yaaa Wrong,2010,"Action, Crime, Drama",Neeraj Pathak,"Sunny Deol, Irrfan Khan, Isha Koppikar, Konkona Sen Sharma"
tt0186871,Bhagwaan Dada,1986,"Drama, Thriller",J. Om Prakash,"Rajinikanth, Rakesh Roshan, Sridevi, Danny Denzongpa"
tt19856850,Raktneeti,2023,Thriller,Saki Shah,"Rajeev Rana, Satish Bhat, Vishwash Chauhan, Upasna Haldar"
tt2677064,Vishwaroopam 2,2018,"Action, Thriller",Kamal Haasan,"Kamal Haasan, Rahul Bose, Shekhar Kapur, Pooja Kumar"
tt7884788,Love in a Taxi,2023,"Crime, Thriller",Rupesh Paul,"Raknil Avro, Tanima Bhattacharya, Erixnil, Karan Maan"
tt0403935,Action Jackson,2014,"Action, Crime, Thriller",Prabhu Deva,"Prabhas, Ajay Devgn, Yami Gautam, Shahid Kapoor"
tt1578116,Atithi Tum Kab Jaoge?,2010,Comedy,Ashwani Dhir,"Ajay Devgn, Konkona Sen Sharma, Paresh Rawal, Satish Kaushik"
tt0234542,Purab Aur Pachhim,1970,"Drama, Romance",Manoj Kumar,"Ashok Kumar, Saira Banu, Manoj Kumar, Pran Sikand"
tt0079938,Sparsh,1980,"Drama, Romance",Sai Paranjape,"Shabana Azmi, Naseeruddin Shah, Sudha Chopra, Mohan Gokhale"
tt0250483,Kya Kehna,2000,"Drama, Romance",Kundan Shah,"Preity G Zinta, Saif Ali Khan, Chandrachur Singh, Anupam Kher"
tt0833510,Navra Mazha Navsacha,2004,Comedy,Sachin Pilgaonkar,"Sachin Pilgaonkar, Supriya Pilgaonkar, Ashok Saraf, Anand Abhyankar"
tt7275232,Welcome to New York,2018,"Comedy, Drama","Chakri Toleti, Richard Harris, Jasmine Kaur","Sonakshi Sinha, Diljit Dosanjh, Karan Johar, Lara Dutta"
tt0310865,Chann Pardesee,1981,Drama,Chitraarth,"Raj Babbar, Rama Vij, Kulbhushan Kharbanda, Amrish Puri"
tt0079963,Suhaag,1979,"Action, Comedy, Drama",Manmohan Desai,"Shashi Kapoor, Amitabh Bachchan, Rekha, Parveen Babi"
tt0139859,Annamalai,1992,"Action, Drama",Suresh Krishna,"Rajinikanth, Sarath Babu, Kushboo, Radha Ravi"
tt0088031,Saaransh,1984,Drama,Mahesh Bhatt,"Anupam Kher, Rohini Hattangadi, Soni Razdan, Madan Jain"
tt24973142,All India Rank,2023,Comedy,Varun Grover,"Shashi Bhushan, Sheeba Chaddha, Bodhisattva Sharma, Geeta Agrawal Sharma"
tt0083081,Silsila,1981,"Drama, Family, Romance",Yash Chopra,"Amitabh Bachchan, Rekha, Jaya Bachchan, Shashi Kapoor"
tt4675030,Great Grand Masti,2016,"Comedy, Drama, Fantasy",Indra Kumar,"Urvashi Rautela, Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani"
tt0101244,100 Days,1991,"Horror, Romance, Thriller",Partho Ghosh,"Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde"
tt3848456,Sheela I Love You,2001,Thriller,Partho Ghosh,"Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde"
tt16227342,Mr. & Mrs. Mahi,2024,Drama,Sharan Sharma,"Rajkummar Rao, Janhvi Kapoor, Abhishek Banerjee, Kumud Mishra"
tt1471247,Road to Sangam,2009,"Drama, Thriller",Amit Rai,"Paresh Rawal, Om Puri, Pawan Malhotra, Jawed Sheikh"
tt0061046,Suraj,1966,"Romance, Musical, Action",T. Prakash Rao,"Vyjayanthimala, Rajendra Kumar Tuli, Ajit Khan, Gajanan Jagirdar"
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,"Comedy, Drama, Romance",Reema Kagti,"Abhay Deol, Minissha Lamba, Boman Irani, Shabana Azmi"
tt0289725,Jung,2000,"Action, Crime, Drama",Sanjay Gupta,"Sanjay Dutt, Jackie Shroff, Aditya Pancholi, Raveena Tandon"
tt1334470,Raavan,2010,"Action, Adventure, Drama",Mani Ratnam,"Abhishek Bachchan, Aishwarya Rai Bachchan, Govinda, Vikram"
tt3709344,City Lights,2014,"Drama, Thriller",Hansal Mehta,"Rajkummar Rao, Patralekhaa Paul, Manav Kaul, Khushboo Upadhyay"
tt0079386,Kaala Patthar,1979,"Action, Drama, History",Yash Chopra,"Amitabh Bachchan, Shashi Kapoor, Shatrughan Sinha, Rakhee Gulzar"
tt9052936,Blank,2019,"Action, Thriller",Behzad Khambata,"Sunny Deol, Karan Kapadia, Karanvir Sharma, Ishita Dutta"
tt8852558,Mitron,2018,Comedy,Nitin Kakkar,"Jackky Bhagnani, Kritika Kamra, Prateik Patil Babbar, Perlene Bhersaina"
tt0260155,Mahakaal,1994,"Comedy, Horror","Shyam Ramsay, Tulsi Ramsay","Karan Shah, Archana Puran Singh, Johny Lever, Mayur Verma"
tt1027807,Daku Ramkali,2000,"Adventure, Drama, Musical",Kanti Shah,"Sapna Sappu, Jay Thakur, Rajesh Vivek, Joginder Shelly"
tt6471054,Ajji,2017,"Crime, Drama",Devashish Makhija,"Sushama Deshpande, Smita Tambe, Sharvani Suryavanshi, Abhishek Banerjee"
tt5202770,Mudrank: The Stamp,2009,Mystery,Shakir Shah,"Kaluram Dhobale, Milind Gunaji, Ali Khan, Shahbaaz Khan"
tt0284811,Aarzoo,1999,"Action, Drama, Romance",Lawrence D'Souza,"Madhuri Dixit, Akshay Kumar, Saif Ali Khan, Paresh Rawal"
tt0476527,Bluffmaster!,2005,"Comedy, Crime, Drama",Rohan Sippy,"Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh, Nana Patekar"
tt0114031,Oh Darling Yeh Hai India,1995,Comedy,Ketan Mehta,"Shah Rukh Khan, Deepa Sahi, Jaaved Jaaferi, Anupam Kher"
tt1744641,Ramayana: The Epic,2010,"Animation, Action, Adventure",Chetan Desai,"Manoj Bajpayee, Juhi Chawla, Ashutosh Rana, Mukesh Rishi"
tt0346457,Mangal Pandey: The Rising,2005,"Biography, Drama, History",Ketan Mehta,"Aamir Khan, Rani Mukerji, Toby Stephens, Coral Beed"
tt9070934,The Journey of Karma,2018,Drama,Jagbir Dahiya,"Raknil Avro, Shakti Kapoor, Poonam Pandey, Gauri Shankar"
tt5639388,Raaz Reboot,2016,"Horror, Mystery, Romance",Vikram Bhatt,"Emraan Hashmi, Kriti Kharbanda, Suzanna Mukherjee, Gaurav Arora"
tt4088588,Dhanak,2015,"Comedy, Drama",Nagesh Kukunoor,"Hetal Gada, Krrish Chhabria, Vipin Sharma, Gulfam Khan"
tt1807978,Bhoot and Friends,2010,"Animation, Action, Adventure",Karanjeet Saluja,"Jackie Shroff, Markand Soni, Akash Nair, Ishita Panchal"
tt0246905,Saajan Chale Sasural,1996,"Comedy, Drama",David Dhawan,"Govinda, Karisma Kapoor, Tabu, Shakti Kapoor"
tt0352830,Sssshhh...,2003,"Horror, Mystery",Pavan Kaul,"Tanishaa Mukerji, Dino Morea, Karann Nathh, Gaurav Kapoor"
tt14852412,Haathi Mere Saathi,2021,"Action, Drama",Prabu Solomon,"Bhuvan Arora, Sheeba Chaddha, Rana Daggubati, Rajesh Dubeay"
tt3848888,The Shaukeens,2014,Comedy,Abhishek Sharma,"Akshay Kumar, Lisa Haydon, Anupam Kher, Rajni Basumatary"
tt0065936,Kati Patang,1970,"Drama, Family, Musical",Shakti Samanta,"Rajesh Khanna, Asha Parekh, Prem Chopra, Bindu Desai"
tt19838634,Ulajh,,Thriller,Sudhanshu Saria,"Janhvi Kapoor, Gulshan Devaiah, Rajesh Tailang, Roshan Mathew"
tt1805263,I Am Kalam,2010,"Comedy, Drama, Family",Nila Madhab Panda,"Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad"
tt0225961,Hum Dono,1961,"Drama, Musical, Romance",Amarjeet,"Dev Anand, Nanda Karnataki, Sadhana Shivdasani, Lalita Pawar"
tt1216300,Jannat: In Search of Heaven...,2008,"Crime, Drama, Romance",Kunal Deshmukh,"Emraan Hashmi, Sonal Chauhan, Swatantra Bharat, Armen Greyg"
tt0116690,Jeet,1996,"Action, Romance",Raj Kanwar,"Sunny Deol, Karisma Kapoor, Salman Khan, Tabu"
tt0089552,Mard,1985,"Action, Comedy, Drama",Manmohan Desai,"Amitabh Bachchan, Amrita Singh, Nirupa Roy, Dara Singh Randhawa"
tt5474042,Half Girlfriend,2017,"Drama, Romance",Mohit Suri,"Shraddha Kapoor, Vikrant Massey, Arjun Kapoor, Shriidhar Dubey"
tt8426854,Jalebi,2018,"Drama, Romance","Pushpdeep Bhardwaj, Lal Mohan","Rhea Chakraborty, Varun Mitra, Digangana Suryavanshi, Poorti Arya"
tt7190460,Thupparivaalan,2017,"Action, Crime, Thriller",Mysskin,"Vishal, Simran, Prasanna, Vinay Rai"
tt0155073,Pyar Ka Karz,1990,Drama,K. Bapaiah,"Dharmendra, Meenakshi Sheshadri, Mithun Chakraborty, Neelam Kothari"
tt9176086,Saina,2021,"Biography, Drama, Sport",Amole Gupte,"Mukesh Agrohari, Olga Anand, Rohan Apte, Amit Ashar"
tt11964084,Virgin Bhanupriya,2020,"Comedy, Drama",Ajay Lohan,"Urvashi Rautela, Gautam Gulati, Rajiv Gupta, Archana Puran Singh"
tt9875128,Halahal,2020,"Crime, Drama, Mystery",Randeep Jha,"Barun Sobti, Sachin Khedekar, Purnendu Bhattacharya, Manu Rishi Chadha"
tt19888200,Maid for each other,2022,Romance,Swagger Sharma,"Lavina Khanchandani, Bhupender Singh Rawat, Annu Sharma, Swagger Sharma"
tt0366180,Stalin,2006,"Action, Drama",A.R. Murugadoss,"Chiranjeevi, Trisha Krishnan, Prakash Raj, Sharada"
tt0415768,Dus,2005,"Action, Crime, Drama",Anubhav Sinha,"Sanjay Dutt, Suniel Shetty, Abhishek Bachchan, Zayed Khan"
tt0246825,Om Dar-B-Dar,1988,Drama,Kamal Swaroop,"Anita Kanwar, Gopi Desai, Lalit Tiwari, Lakshminarayan Shastri"
tt0206921,Mann,1999,"Drama, Romance",Indra Kumar,"Aamir Khan, Manisha Koirala, Sharmila Tagore, Deepti Bhatnagar"
tt22461144,3rd October,2023,Drama,Vineet Jha,"Moin Khan, Hiten Tejwani, Sneha Ullal, Kanchi Singh"
tt0419468,Baabul,2006,"Drama, Family, Romance",Ravi Chopra,"Amitabh Bachchan, Salman Khan, Hema Malini, John Abraham"
tt0072100,Roti Kapada Aur Makaan,1974,"Action, Drama, Musical",Manoj Kumar,"Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee"
tt4552486,Dobaara: See Your Evil,2017,"Horror, Mystery",Prawaal Raman,"Adil Hussain, Huma Qureshi, Madalina Bellariu Ion, Lisa Ray"
tt0408837,Hawas,2004,"Drama, Romance, Thriller",Karan Razdan,"Shawar Ali, Meghna Naidu, Tarun Arora, Mukesh Tiwari"
tt27679608,Fateh,,"Action, Crime",Vaibhav Misra,"Sonu Sood, Jacqueline Fernandez, Vijay Raaz, Dibyendu Bhattacharya"
tt0314938,Zakhmi Sipahi,1995,Action,T.L.V. Prasad,"Vikas Anand, Mithun Chakraborty, Puneet Issar, Goga Kapoor"
tt3017412,Happy Ending,2014,"Comedy, Romance","Krishna D.K., Raj Nidimoru","Saif Ali Khan, Ileana D'Cruz, Kalki Koechlin, Ranvir Shorey"
tt23474462,Japan,2023,"Action, Drama, Thriller",Raju Murugan,"Sunil, Karthi, Anu Emmanuel, Rajesh Aggarwal"
tt0497915,Gunda,1998,"Action, Comedy, Crime",Kanti Shah,"Mithun Chakraborty, Mukesh Rishi, Mohan Joshi, Shakti Kapoor"
tt0073458,Nishant,1975,"Crime, Drama",Shyam Benegal,"Girish Karnad, Shabana Azmi, Anant Nag, Amrish Puri"
tt8011712,The Past,2018,"Drama, Horror",Gagan Puri,"Sonia Albizuri, Samiksha Bhatt, Navid Mirzaaghazadeh, Yuvraaj Parashar"
tt0115568,Army,1996,"Action, Drama",Raam Shetty,"Sridevi, Shah Rukh Khan, Harish, Mohnish Behl"
tt29001753,Dvand: The Internal Conflict,2023,Drama,Ishtiyak Khan,"Ishtiyak Khan, Istiyak Khan, Vikram Kochhar, Sanjay Mishra"
tt0210659,Dulhe Raja,1998,Comedy,Harmesh Malhotra,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra"
tt6467738,Irada,2017,"Drama, Mystery, Thriller",Aparnaa Singh,"Naseeruddin Shah, Arshad Warsi, Divya Dutta, Sharad Kelkar"
tt22478232,Jaggu Ki Lalten,2022,Drama,Vipin Kapoor,"Rambir Aryam, Aakriti Bharti, Rajendra Bhatia, Biren Dang"
tt0154706,Blackmail,1973,"Drama, Musical, Romance",Vijay Anand,"Dharmendra, Rakhee Gulzar, Shatrughan Sinha, Madan Puri"
tt0085361,Coolie,1983,"Action, Comedy, Drama","Manmohan Desai, Prayag Raj","Amitabh Bachchan, Waheeda Rehman, Rishi Kapoor, Rati Agnihotri"
tt2675978,Dedh Ishqiya,2014,"Comedy, Drama, Romance",Abhishek Chaubey,"Huma Qureshi, Madhuri Dixit, Naseeruddin Shah, Arshad Warsi"
tt27757805,VD18,2024,"Action, Drama",Kalees,"Wamiqa Gabbi, Keerthy Suresh, Varun Dhawan"
tt0345177,Ek Doctor Ki Maut,1990,"Biography, Drama",Tapan Sinha,"Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi"
tt0473310,Ram Gopal Varma Ki Aag,2007,"Action, Adventure, Comedy",Ram Gopal Varma,"Amitabh Bachchan, Mohanlal, Ajay Devgn, Vinod Jaywant"
tt10230436,Yeh Ballet,2020,"Drama, Musical",Sooni Taraporevala,"Julian Sands, Sarah Jane Dias, Jim Sarbh, Mihir Ahuja"
tt0070434,Namak Haraam,1973,Drama,Hrishikesh Mukherjee,"Rajesh Khanna, Amitabh Bachchan, Simi Garewal, Rekha"
tt0833561,Woh Lamhe ...,2006,"Biography, Drama, Romance",Mohit Suri,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli"
tt0085896,Mandi,1983,"Comedy, Drama",Shyam Benegal,"Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri"
tt0050758,Naya Daur,1957,"Action, Drama, Musical",B.R. Chopra,"Dilip Kumar, Vyjayanthimala, Ajit Khan, Chand Usmani"
tt4023852,Welcome to Karachi,2015,"Action, Comedy, War",Ashish R. Mohan,"Arshad Warsi, Jackky Bhagnani, Lauren Gottlieb, Dalip Tahil"
tt3996192,No Land's Man,2021,Drama,Mostofa Sarwar Farooki,"Nawazuddin Siddiqui, Eisha Chopra, Vikram Kochhar, Tahsan"
tt0983990,1971,2007,"Action, Drama, War",Amrit Sagar,"Manoj Bajpayee, Ravi Kishan, Deepak Dobriyal, Kumud Mishra"
tt7695014,Saheb Biwi Aur Gangster 3,2018,"Action, Crime, Drama",Tigmanshu Dhulia,"Sanjay Dutt, Jimmy Shergill, Mahie Gill, Chitrangda Singh"
tt4338154,Hawaizaada,2015,"Biography, Drama",Vibhu Puri,"Naman Jain, Mithun Chakraborty, Samir Chandra, Kanishka Singh Deo"
tt6791730,Tumhari Sulu,2017,"Comedy, Drama",Suresh Triveni,"Vidya Balan, Manav Kaul, Neha Dhupia, Vijay Maurya"
tt0114175,Prem,1995,"Action, Drama, Romance",Satish Kaushik,"Sanjay Kapoor, Tabu, Deepak Tijori, Dalip Tahil"
tt1971365,Dangerous Ishhq,2012,"Fantasy, Mystery, Romance",Vikram Bhatt,"Karisma Kapoor, Rajneesh Duggal, Divya Dutta, Jimmy Shergill"
tt0267252,Ajay,1996,"Action, Drama, Romance",Suneel Darshan,"Sunny Deol, Karisma Kapoor, Reena Roy, Kiran Kumar"
tt2988272,Shuddh Desi Romance,2013,"Comedy, Drama, Romance",Maneesh Sharma,"Sushant Singh Rajput, Parineeti Chopra, Rishi Kapoor, Vaani Kapoor"
tt0090575,Aakhree Raasta,1986,"Action, Crime, Drama",Bhagyaraj,"Amitabh Bachchan, Sridevi, Jaya Prada, Om Shivpuri"
tt6272828,Mubarakan,2017,"Comedy, Romance",Anees Bazmee,"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty"
tt0251346,Police Aur Mujrim,1992,"Action, Musical, Romance",K.C. Bokadia,"Raaj Kumar, Vinod Khanna, Meenakshi Sheshadri, Avinash Wadhawan"
tt4323504,Jazbaa,2015,"Action, Crime, Drama",Sanjay Gupta,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi, Jackie Shroff"
tt0449306,Lucky: No Time for Love,2005,"Musical, Drama, Romance","Radhika Rao, Vinay Sapru","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan"
tt0147811,Ankhen,1968,"Action, Adventure, Drama",Ramanand Sagar,"Mala Sinha, Dharmendra, Kumkum, Sujit Kumar"
tt0085912,Mashaal,1984,"Action, Drama, Family",Yash Chopra,"Anil Kapoor, Dilip Kumar, Waheeda Rehman, Rati Agnihotri"
tt2630076,Super Nani,2014,"Comedy, Drama, Family",Indra Kumar,"Rekha, Sharman Joshi, Randhir Kapoor, Anupam Kher"
tt1391544,Dhoondte Reh Jaoge,2009,"Comedy, Drama",Umesh Shukla,"Paresh Rawal, Kunal Kemmu, Sonu Sood, Soha Ali Khan"
tt0423313,Tahalka,1992,"Action, Adventure, Thriller",Anil Sharma,"Dharmendra, Naseeruddin Shah, Mukesh Khanna, Aditya Pancholi"
tt3075360,Googly,2013,"Comedy, Romance",Pawan Wadeyar,"Yash, Kriti Kharbanda, Anant Nag, Sadhu Kokila"
tt0173283,Swarg,1990,Drama,David Dhawan,"Rajesh Khanna, Govinda, Madhavi, Juhi Chawla"
tt0244528,Hadh Kar Di Aapne,2000,"Comedy, Romance",Manoj Agrawal,"Govinda, Rani Mukerji, Johny Lever, Paresh Rawal"
tt1170404,Mere Baap Pehle Aap,2008,"Comedy, Drama, Romance",Priyadarshan,"Akshaye Khanna, Paresh Rawal, Genelia Deshmukh, Om Puri"
tt0233202,Amir Garib,1974,"Action, Thriller",Mohan Kumar,"Dev Anand, Hema Malini, Premnath Malhotra, Ranjeet Bedi"
tt6514010,Long Live Brij Mohan,2017,"Comedy, Crime, Drama",Nikhil Nagesh Bhat,"Arjun Mathur, Nidhi Singh, Sheetal Thakur, Manav Vij"
tt12779208,Meel patthar,2020,Drama,Ivan Ayr,"Mohinder Gujral, Pavitra Mattoo, Lakshvir Saran, Suvinder Vicky"
tt0363666,Hatya,1988,"Action, Crime, Drama",Kirti Kumar,"Govinda, Neelam Kothari, Raj Kiran, Anupam Kher"
tt7884228,NTR: Kathanayakudu,2019,"Biography, Drama",Radha Krishna Jagarlamudi,"Nandamuri Balakrishna, Vidya Balan, Kaikala Satyanarayana, Nandamuri Kalyan Ram"
tt0814014,Apne,2007,"Action, Drama, Sport",Anil Sharma,"Dharmendra, Sunny Deol, Bobby Deol, Shilpa Shetty Kundra"
tt0385351,Yeh Lamhe Judaai Ke,2004,"Drama, Mystery, Romance","Pavan Kaul, Birendra Nath Tiwari","Shah Rukh Khan, Raveena Tandon, Navneet Nishan, Avtar Gill"
tt1431122,No Problem,2010,"Action, Comedy, Crime",Anees Bazmee,"Anil Kapoor, Sanjay Dutt, Akshaye Khanna, Suniel Shetty"
tt14056466,Yudhra,,Action,Ravi Udyawar,"Siddhant Chaturvedi, Malavika Mohanan, Raghav Juyal, Ram Kapoor"
tt0268166,Baghavat,1982,"Action, Romance",Ramanand Sagar,"Dharmendra, Hema Malini, Reena Roy, Amjad Khan"
tt5785116,Begum Jaan,2017,"Action, Drama, History",Srijit Mukherji,"Amitabh Bachchan, Pallavi Sharda, Vidya Balan, Naseeruddin Shah"
tt0435437,Taarzan: The Wonder Car,2004,"Action, Adventure, Drama","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Ajay Devgn, Vatsal Sheth, Ayesha Takia, Farida Jalal"
tt3382148,Yaariyan,2014,"Drama, Romance",Divya Khosla Kumar,"Himansh Kohli, Rakul Preet Singh, Nicole Faria, Shreyas Porus Pardiwalla"
tt0319736,The Legend of Bhagat Singh,2002,"Action, Biography, Drama",Rajkumar Santoshi,"Ajay Devgn, Sushant Singh, D. Santosh, Akhilendra Mishra"
tt3224288,Beyond the Clouds,2017,"Drama, Family",Majid Majidi,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada"
tt0354786,Oops!,2003,"Comedy, Drama",Deepak Tijori,"Kiran Jhangiani, Vikas Sethi, Adyasha, Mink Singh"
tt3501994,Hawaa Hawaai,2014,"Drama, Family, Sport",Amole Gupte,"Makrand Deshpande, Partho A. Gupte, Devraya Gole, Neha Joshi"
tt12642180,Ram Singh Charlie,2020,Drama,Nitin Kakkar,"Kumud Mishra, Divya Dutta, Salima Raza, Farrukh Seyer"
tt25134642,Main Atal Hoon,2023,"Biography, Drama",Ravi Jadhav,"Pankaj Tripathi, Benedict Garrett, Harshad Kumar, Rajesh Dubeay"
tt0165973,Taqdeer,1967,"Drama, Family",A. Salaam,"Bharat Bhushan, Shalini, Farida Jalal, Johnny Walker"
tt6405126,Simran,2017,"Crime, Drama, Thriller",Hansal Mehta,"Kangana Ranaut, Sohum Shah, Esha Tewari, Jason Louder"
tt0247992,Dulhan Hum Le Jayenge,2000,"Comedy, Drama, Romance",David Dhawan,"Salman Khan, Karisma Kapoor, Om Puri, Paresh Rawal"
tt8061218,Indian Never Again Nirbhaya,2018,Drama,"Bidisha Adhikari, Kanchan Adhikari, Payal Kaashyap","Riecha Sharma, Dinesh Mehta, Gehana Vasisth, Bidisha Adhikari"
tt0079236,The Great Gambler,1979,"Action, Crime, Romance",Shakti Samanta,"Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra"
tt27626564,Chaar Lugaai,2023,Mystery,Prakash Saini,"Nidhi Uttam, Ayush Chaturvedi, Deepti Gautam, Mansi Jain"
tt0347779,Pinjar: Beyond Boundaries...,2003,Drama,Chandra Prakash Dwivedi,"Urmila Matondkar, Manoj Bajpayee, Sanjay Suri, Sandali Sinha"
tt15145772,200: Halla Ho,2021,"Crime, History, Thriller","Sarthak Dasgupta, Alok Batra","Dipti Avlani, Saloni Batra, Apurva Choudhari, Sushama Deshpande"
tt7892066,Ayalaan,2024,"Action, Adventure, Sci-Fi",R. Ravikumar,"Sivakarthikeyan, Rakul Preet Singh, Karunakaran, Bhanupriya"
tt7639372,Total Dhamaal,2019,"Action, Adventure, Comedy",Indra Kumar,"Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh"
tt1512888,Aayirathil Oruvan,2010,"Action, Adventure",K. Selvaraghavan,"Karthi, Reema Sen, Andrea Jeremiah, Parthiban Radhakrishnan"
tt0964516,Fashion,2008,"Drama, Romance",Madhur Bhandarkar,"Priyanka Chopra Jonas, Kangana Ranaut, Mugdha Godse, Arbaaz Khan"
tt12887178,14 Phere,2021,"Comedy, Romance",Devanshu Singh,"Kriti Kharbanda, Vikrant Massey, Gauahar Khan, Vineet Kumar"
tt19550082,Yellow Bus,2023,Drama,Wendy Bednarz,"Sam Akel, Mansoor Al-Fili, Kinda Alloush, Francesca Bizzarri"
tt0104854,Mere Sajana Saath Nibhana,1992,"Drama, Musical",Rajesh Vakil,"Mithun Chakraborty, Juhi Chawla, Shanti Priya, Prem Chopra"
tt7805960,Torbaaz,2020,"Action, Drama, Sport",Girish Malik,"Sanjay Dutt, Nargis Fakhri, Rahul Dev, Kuwaarjeet Chopraa"
tt0362771,Ishq Vishk,2003,"Comedy, Romance",Ken Ghosh,"Shahid Kapoor, Amrita Rao, Shenaz Treasury, Vishal Malhotra"
tt2292625,Chakravyuh,2012,"Action, Drama, Thriller",Prakash Jha,"Manoj Bajpayee, Kabir Bedi, Om Puri, Arjun Rampal"
tt0488287,Darwaza,2002,Horror,Kanti Shah,"Arun Mathur, Anil Nagrath, Amit Pachori, Sapna Sappu"
tt12505468,Kadakh,2019,"Comedy, Drama, Thriller",Rajat Kapoor,"Ranvir Shorey, Mansi Multani, Palomi Ghosh, Rajat Kapoor"
tt13759622,Scorned,2020,Thriller,Tanveer Hashmi,"Tanveer Hashmi, Pooja Joshi, Paras Randhawa, Shikha Sinha"
tt0157316,Ankush,1986,"Action, Drama",N. Chandra,"Nana Patekar, Rabia Amin, Gajanan Bangera, Kamini Bhatia"
tt10930586,Shikara,2020,"Drama, History, Romance",Vidhu Vinod Chopra,"Sadia Khateeb, Zain Khan Durrani, Priyanshu Chatterjee, Bhavna Chauhan"
tt5943306,Freaky Ali,2016,"Comedy, Sport",Sohail Khan,"Nawazuddin Siddiqui, Arbaaz Khan, Amy Jackson, Asif Basra"
tt1708532,Ready,2011,"Action, Comedy, Romance",Anees Bazmee,"Salman Khan, Asin Thottumkal, Paresh Rawal, Mahesh Manjrekar"
tt28075881,Do Patti,,"Drama, Mystery, Thriller",Shashanka Chaturvedi,"Kajol, Kriti Sanon, Tanvi Azmi"
tt0453729,Iqbal,2005,"Drama, Sport",Nagesh Kukunoor,"Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar"
tt2599878,Operation Fryday,2023,"Action, Crime, Drama",Vishram Sawant,"Randeep Hooda, Suniel Shetty, Rukhsar Rehman, Nitu Chandra"
tt15716566,Dil Hai Gray,2023,Crime,Susi Ganesan,"Akshay Oberoi, Rangaraj Pandey, Urvashi Rautela, Vineet Kumar Singh"
tt0268401,Kahin Pyaar Na Ho Jaaye,2000,"Comedy, Drama, Musical",K. Muralimohana Rao,"Kashmira Shah, Salman Khan, Jackie Shroff, Rani Mukerji"
tt5785132,Aankhen 2,,Thriller,Abhinay Deo,"Amitabh Bachchan, Sanjay Dutt, Sidharth Malhotra, Azzy Bagria"
tt1083988,Journey Bombay to Goa: Laughter Unlimited,2007,"Action, Adventure, Comedy",Raj Pendurkar,"Sunil Pal, Vijay Raaz, Raju Srivastava, Ehsaan Qureshi"
tt0100002,Lekin...,1990,"Drama, Fantasy, Musical",Gulzar,"Vinod Khanna, Dimple Kapadia, Amjad Khan, Alok Nath"
tt0347167,The Hero: Love Story of a Spy,2003,"Action, Adventure, Drama",Anil Sharma,"Sunny Deol, Preity G Zinta, Priyanka Chopra Jonas, Amrish Puri"
tt8304386,The Zoya Factor,2019,"Comedy, Drama, Romance","Abhishek Sharma, Mehmet Tutkun","Sonam Kapoor, Dulquer Salmaan, Sanjay Kapoor, Aasokaa"
tt0348662,Kucch To Hai,2003,"Horror, Mystery, Romance","Anurag Basu, Anil v Kumar","Tusshar Kapoor, Esha Deol, Ramesh Bhatkar, Ashay Chitre"
tt2392447,Ungli,2014,"Crime, Drama, Thriller",Renzil D'Silva,"Sanjay Dutt, Emraan Hashmi, Kangana Ranaut, Randeep Hooda"
tt0102636,Parinda,1989,"Action, Crime, Drama",Vidhu Vinod Chopra,"Jackie Shroff, Anil Kapoor, Nana Patekar, Madhuri Dixit"
tt0102825,Saajan,1991,"Drama, Musical, Romance",Lawrence D'Souza,"Sanjay Dutt, Madhuri Dixit, Salman Khan, Ekta Sohini"
