imdbId,title,releaseYear,genre,actors,directors
tt1238718,Alibaba Aur 40 Chor,2004,Action | Adventure | Drama,Azghar | Brownie | Divya Divedi | Anwar Fatehan,Sunil Agnihotri
tt1238735,Dhoom Dadakka,2008,Comedy | Crime | Drama,Jackie Shroff | Anupam Kher | Satish Shah | Gulshan Grover,Shashi Ranjan
tt1241195,Aamir,2008,Drama | Thriller,Rajeev Khandelwal | Aishwarya | Vasan Bala | Chinkal,Raj Kumar Gupta
tt1241334,Saas Bahu Aur Sensex,2008,Comedy | Drama,Kiron Kher | Farooq Shaikh | Ankur Khanna | Masumeh Makhija,Shona Urvashi
tt1242530,What's Your Raashee?,2009,Comedy | Drama | Romance,Harman Baweja | Priyanka Chopra | Anjan Srivastav | Manju Singh,Ashutosh Gowariker
tt1242782,Luck,2009,Action | Adventure | Drama,Mithun Chakraborty | Sanjay Dutt | Imran Khan | Ravi Kishan,Soham Shah
tt1242843,Contract,2008,Action | Crime | Drama,David Bueno | Vibha Cheebur | Raaj Gopal | Sakshi Gulati,Ram Gopal Varma
tt1244093,Hisss,2010,Comedy | Drama | Horror,Mallika Sherawat | Irrfan Khan | Jeff Doucette | Divya Dutta,Jennifer Chambers Lynch
tt1245774,Jail,2009,Drama,Neil Nitin Mukesh | Manoj Bajpayee | Arya Babbar | Mirza Ali Quli,Madhur Bhandarkar
tt1252488,Haal-e-Dil,2008,Drama | Romance,Amita Pathak | Nakuul Mehta | Adhyayan Suman | Nassar Abdulla,Anil Devgan
tt1252562,Khushboo: The Fragraance of Love,2008,Comedy | Drama | Romance,Rishi Rehan | Avantika | Thomas Tevana | Nassar Abdulla,Rajesh Ram Singh
tt1252594,Aasma: The Sky Is the Limit,2009,Drama,Hrishitaa Bhatt | Seema Biswas | Nauheed Cyrusi | Mansi Dovhal,Rohit Nayyar
tt1252596,Ajab Prem Ki Ghazab Kahani,2009,Comedy | Romance,Katrina Kaif | Ranbir Kapoor | Darshan Jariwala | Smita Jaykar,Rajkumar Santoshi
tt1252614,Sankat City,2009,Comedy | Crime | Drama,Kay Kay Menon | Rimi Sen | Anupam Kher | Chunky Pandey,Pankaj Advani
tt1255873,Hari Puttar: A Comedy of Terrors,2008,Comedy | Drama | Family,Jackie Shroff | Sarika | Saurabh Shukla | Vijay Raaz,Rajesh Bajaj | Lucky Kohli
tt1255951,De Dana Dan,2009,Comedy,Akshay Kumar | Sunil Shetty | Katrina Kaif | Sameera Reddy,Priyadarshan
tt1259755,Boond,2001,Action | Crime | Drama,Navin Berry | Pankaj Berry | Birbal | Sudhir Dalvi,Inayat Mahshar
tt1260689,Summer 2007,2008,Crime | Drama | Thriller,Ahraz Ahmed | Punit Aneja | Arjan Bajwa | Neetu Chandra,Sohail Tatari
tt1261047,Gulaal,2009,Crime | Drama | Mystery,Kay Kay Menon | Raj Singh Chaudhary | Jesse Randhawa | Deepak Dobriyal,Anurag Kashyap
tt1266140,Mirchi: It's Hot,2004,Crime,Bobby Khan | Nilofer Khan | Sambhavna Sheth | Nirmal Pandey,Dinesh D. Awasthi
tt1266545,Chamku,2008,Action | Crime | Drama,Bobby Deol | Priyanka Chopra | Irrfan Khan | Akhilendra Mishra,Kabeer Kaushik
tt1266583,Mumbai Meri Jaan,2008,Drama,Paresh Rawal | Kay Kay Menon | Irrfan Khan | Madhavan,Nishikant Kamat
tt1267400,Thodi Life Thoda Magic,2008,Drama,Saahil Chadha | Arbaaz Khan | Anita Raj | Jackie Shroff,Aanand Rai
tt1267500,Phoonk,2008,Drama | Horror | Mystery,Sudeep | Amruta Khanvilkar | Ahsaas Channa | Ashwini Khalsekar,Ram Gopal Varma
tt1274295,Kaminey: The Scoundrels,2009,Action | Comedy | Crime,Shahid Kapoor | Priyanka Chopra | Deb Mukherjee | Shivkumar Subramaniam,Vishal Bhardwaj
tt1275863,Love Aaj Kal,2009,Comedy | Drama | Romance,Saif Ali Khan | Deepika Padukone | Rishi Kapoor | Rahul Khanna,Imtiaz Ali
tt1278447,Sikandar,2009,Crime | Drama | Mystery,Parzan Dastur | Ayesha Kapoor | Sanjay Suri | Madhavan,Piyush Jha
tt1279105,Ramaa: The Saviour,2010,Animation | Action | Adventure,Sahil Khan | Tanushree Dutta | Meghan Jadhav | Koushtuv Ghosh,Hadi Abrar
tt1280558,A Wednesday,2008,Drama | Thriller,Anupam Kher | Naseeruddin Shah | Jimmy Shergill | Deepal Shaw,Neeraj Pandey
tt1283926,My Friend Ganesha 2,2008,Animation | Family,Harsh Chhaya | Kurush Deboo | Bhairavi Goswami | Ali Haji,Rajiv S. Ruia
tt1285241,Don 2,2011,Action | Crime | Drama,Shah Rukh Khan | Priyanka Chopra | Hrithik Roshan | Om Puri,Farhan Akhtar
tt1285245,Lahore,2010,Action | Drama | Sport,Farooq Shaikh | Nafisa Ali | Aanaahad | Sabyasachi Chakraborty,Sanjay Puransingh Chauhan
tt1287847,Mukhbiir,2008,Crime | Drama | Mystery,Sammir Dattani | Rahul Dev | Om Puri | Alok Nath,Mani Shankar
tt1288638,Dasvidaniya,2008,Comedy | Drama,Vinay Pathak | Sarita Joshi | Rajat Kapoor | Saurabh Shukla,Shashant Shah
tt1288644,Mere Khwabon Mein Jo Aaye,2009,Drama | Fantasy | Musical,Randeep Hooda | Raima Sen | Arbaaz Khan | Javed Akhtar,Madhureeta Anand
tt1291465,Raajneeti,2010,Action | Crime | Drama,Naseeruddin Shah | Arjun Rampal | Nana Patekar | Ranbir Kapoor,Prakash Jha
tt1292642,Allah Ke Banday,2010,Action | Crime | Drama,Varun Bhagwat | Vikram Gokhale | Zakir Hussain | Bharat Jha,Faruk Kabir
tt1292703,Oye Lucky! Lucky Oye!,2008,Comedy | Crime | Drama,Abhay Deol | Paresh Rawal | Neetu Chandra | Archana Puran Singh,Dibakar Banerjee
tt1301698,1920,2008,Drama | Horror | Mystery,Rajneesh Duggal | Adah Sharma | Anjori Alagh | Rajendranath Zutshi,Vikram Bhatt
tt1305840,Aloo Chaat,2009,Comedy | Drama | Romance,Aftab Shivdasani | Aamna Shariff | Linda Arsenio | Sanjay Mishra,Robby Grewal
tt1309561,Lamhaa: The Untold Story of Kashmir,2010,Action | Drama | Thriller,Alisha | Asif Basra | Bipasha Basu | Burhan,Rahul Dholakia
tt1314274,Hulla,2008,Comedy | Drama,Sushant Singh | Kartika Rane | Rajat Kapoor | Mandeep Mazumdar,Jaideep Varma
tt1314367,Ru-Ba-Ru,2008,Drama | Romance | Thriller,Rati Agnihotri | Shahana Goswami | Randeep Hooda | Kulbhushan Kharbanda,Arjun Bali
tt1324025,Rafoo Chakkar: Fun on the Run,2008,Comedy | Crime | Drama,Sadashiv Amrapurkar | Tinnu Anand | Nauheed Cyrusi | Shakti Kapoor,B.H. Tharun Kumar
tt1324059,Wake Up Sid,2009,Comedy | Drama | Romance,Ranbir Kapoor | Konkona Sen Sharma | Supriya Pathak | Anupam Kher,Ayan Mukherjee
tt1324076,Fox,2009,Crime | Drama | Mystery,Arjun Rampal | Sunny Deol | Udita Goswami | Sagarika Ghatge,Deepak Tijori
tt1324078,Kal Kissne Dekha,2009,Action | Crime | Romance,Brahim Achabbakhe | Jacky Bhagnani | Nushrat Bharucha | David Bueno,Vivek Sharma
tt1327035,Dev D,2009,Comedy | Drama | Romance,Abhay Deol | Mahie Gill | Kalki Koechlin | Dibyendu Bhattacharya,Anurag Kashyap
tt1327833,Sorry Bhai!,2008,Comedy | Drama | Romance,Shabana Azmi | Boman Irani | Sanjay Suri | Sharman Joshi,Onir
tt1328634,New York,2009,Crime | Drama | History,John Abraham | Neil Nitin Mukesh | Katrina Kaif | Irrfan Khan,Kabir Khan
tt1334254,Maharathi,2008,Crime | Drama | Mystery,Naseeruddin Shah | Om Puri | Boman Irani | Paresh Rawal,Shivam Nair
tt1334413,Jumbo,2008,Animation | Family,Akshay Kumar | Lara Dutta | Dimple Kapadia | Rajpal Yadav,Kompin Kemgumnird
tt1334437,Blue Oranges,2009,Mystery,Rajit Kapoor | Aham Sharma | Pooja Kanwal | Richashree,Rajesh Ganguly
tt1334470,Raavan,2010,Action | Adventure | Crime,Abhishek Bachchan | Aishwarya Rai Bachchan | Govinda | 'Chiyaan' Vikram,Mani Ratnam
tt1339313,Jalwa: Fun in Love,2005,Comedy | Drama,Ganesh Acharya | Neha Bhatt | Daisy | Ali G.,Rajiv S. Ruia
tt1340838,Raaz: The Mystery Continues,2009,Drama | Horror | Mystery,Kangana Ranaut | Adhyayan Suman | Emraan Hashmi | Vicky Ahuja,Mohit Suri
tt1343362,Do Knot Disturb,2009,Comedy | Drama,Govinda | Sushmita Sen | Ritesh Deshmukh | Lara Dutta,David Dhawan
tt1345777,Ishqiya,2010,Comedy | Drama | Romance,Naseeruddin Shah | Vidya Balan | Arshad Warsi | Salman Shahid,Abhishek Chaubey
tt1351224,Pyaar Impossible!,2010,Comedy | Romance,Uday Chopra | Priyanka Chopra | Dino Morea | Rahul Vohra,Jugal Hansraj
tt1363125,Naughty @ 40,2011,Comedy | Drama,Govinda | Yuvika Chaudhry | Anupam Kher | Smita Jaykar,Jag Mundhra
tt1363363,Chatur Singh Two Star,2011,Action | Adventure | Comedy,Sanjay Dutt | Ameesha Patel | Anupam Kher | Satish Kaushik,Ajay Chandhok
tt1368453,Chargesheet,2011,Drama | Thriller,Dev Anand | Divya Dutta | Devshi Khanduri | Hansal Mehta,Dev Anand
tt1369669,Jai Veeru: Friends Forever,2009,Action | Crime | Drama,Rakesh Bedi | Mahek Chahal | Suraj Godambe | Dinesh Hingoo,Puneet Sira
tt1370429,99,2009,Comedy | Crime | Drama,Kunal Khemu | Boman Irani | Soha Ali Khan | Cyrus Broacha,Krishna D.K. | Raj Nidimoru
tt1372266,Kisaan,2009,Action | Crime | Drama,Jackie Shroff | Sohail Khan | Arbaaz Khan | Nauheed Cyrusi,Puneet Sira
tt1372304,Wafaa,2008,Drama | Mystery | Romance,Rajesh Khanna | Shahib Chopra | Laila Khan | Ahad Khan,Rakesh Sawant
tt1372681,Aa Dekhen Zara,2009,Action | Crime | Drama,Neil Nitin Mukesh | Bipasha Basu | Biswajeet Chatterjee | Sophiya Chaudhary,Jehangir Surti
tt1372694,Gumnaam: The Mystery,2008,Crime | Mystery | Romance,Dino Morea | Mahima Chaudhry | Suman Ranganathan | Arun Bali,Neeraj Pathak
tt1373156,Karthik Calling Karthik,2010,Drama | Romance | Thriller,Farhan Akhtar | Deepika Padukone | Ram Kapoor | Vivan Bhatena,Vijay Lalwani
tt1375789,Race 2,2013,Action | Crime | Drama,Anil Kapoor | Saif Ali Khan | John Abraham | Deepika Padukone,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla
tt1385824,13B: Fear Has a New Address,2009,Drama | Horror | Mystery,Madhavan | Neetu Chandra | Poonam Dhillon | Sachin Khedekar,Vikram K. Kumar
tt1388424,Three: Love Lies Betrayal,2009,Drama | Mystery | Thriller,Aashish Chaudhary | Akshay Kapoor | Nausheen Ali Sardar | Achint Kaur,Vishal Pandya
tt1388903,Mirch,2010,Comedy | Drama | Fantasy,Arunoday Singh | Boman Irani | Ila Arun | Konkona Sen Sharma,Vinay Shukla
tt1391544,Dhoondte Reh Jaoge,2009,Comedy | Drama,Paresh Rawal | Kunal Khemu | Sonu Sood | Soha Ali Khan,Umesh Shukla
tt1391894,Siddharth: The Prisoner,2009,Crime | Drama | Thriller,Rajat Kapoor | Sachin Nayak | Pradip Sagar | Pradeep Kabra,Pryas Gupta
tt1392744,Chance Pe Dance,2010,Comedy | Drama | Romance,Shahid Kapoor | Genelia D'Souza | Mohnish Bahl | Satish Shah,Ken Ghosh
tt1395025,Agent Vinod,2012,Action,Kareena Kapoor | Saif Ali Khan | Adil Hussain | Gulshan Grover,Sriram Raghavan
tt1395054,Once Upon a Time in Mumbai,2010,Crime | Drama | Romance,Ajay Devgn | Randeep Hooda | Kangana Ranaut | Emraan Hashmi,Milan Luthria
tt1396208,Action Replayy,2010,Comedy | Drama | Romance,Akshay Kumar | Aishwarya Rai Bachchan | Om Puri | Kiron Kher,Vipul Amrutlal Shah
tt1399602,Straight,2009,Comedy | Drama,Vinay Pathak | Gul Panag | Anuj Chaudhary | Siddharth Makkar,Parvati Balagopalan
tt1404573,Daddy Cool: Join the Fun,2009,Comedy | Drama,Sunil Shetty | Aarti Chhabria | Aashish Chaudhary | Kim Sharma,K. Muralimohana Rao
tt1408029,Krantiveer: The Revolution,2010,Action | Crime | Drama,Jahan Bloch | Samir Aftab | Aditya Rajput | Harsh Rajput,Mehul Kumar
tt1415252,Agyaat: The Unknown,2009,Drama | Horror | Mystery,Nitin | Priyanka Kothari | Rasika Dugal | Gautam Rode,Ram Gopal Varma
tt1420539,Ek Se Bure Do,2009,Action | Comedy | Crime,Anita | Snehal Dabi | Anita Hassandani | Jagdeep,Tariq Khan
tt1425618,Apartment: Rent at Your Own Risk,2010,Drama | Thriller,Rohit Roy | Tanushree Dutta | Neetu Chandra | Mushtaq Khan,Jag Mundhra
tt1428459,We Are Family,2010,Drama | Family,Kareena Kapoor | Kajol | Arjun Rampal | Amrita Prakash,Siddharth Malhotra
tt1431122,No Problem,2010,Action | Comedy | Crime,Anil Kapoor | Sanjay Dutt | Kangana Ranaut | Sunil Shetty,Anees Bazmee
tt1431729,Mohandas,2009,Thriller,Sonali Kulkarni | Sharbani Mukherji | Sushant Singh | Nakul Vaid,Mazhar Kamran
tt1433810,Mumbai Diaries,2010,Drama,Prateik | Monica Dogra | Kriti Malhotra | Aamir Khan,Kiran Rao
tt1433905,All the Best: Fun Begins,2009,Action | Comedy | Drama,Sanjay Dutt | Ajay Devgn | Fardeen Khan | Bipasha Basu,Rohit Shetty
tt1434447,Rocket Singh: Salesman of the Year,2009,Comedy | Drama,Ranbir Kapoor | Prem Chopra | Gauhar Khan | Mukesh Bhatt,Shimit Amin
tt1438298,Guzaarish,2010,Comedy | Drama | Romance,Hrithik Roshan | Aishwarya Rai Bachchan | Shernaz Patel | Aditya Roy Kapoor,Sanjay Leela Bhansali
tt1438486,Chal Chala Chal,2009,Action | Comedy | Crime,Asrani | Asif Basra | Govinda | Manoj Joshi,Rajeev Kumar
tt1442570,Fast Forward,2009,Action | Drama | Musical,Vinod Khanna | Akshay Kapoor | Rehan Khan | Bhavna Pani,Zaigham Ali Syed
tt1442583,Tum Milo Toh Sahi,2010,Comedy | Drama,Nana Patekar | Dimple Kapadia | Sunil Shetty | Vidya Malvade,Kabir Sadanand
tt1446055,Don Muthu Swami,2008,Comedy | Drama,Mithun Chakraborty | Ali Asghar | Arun Bakshi | Rakesh Bedi,Ashim S. Samanta
tt1447508,Peepli (Live),2010,Comedy | Drama,Omkar Das Manikpuri | Raghuvir Yadav | Shalini Vatsa | Farrukh Jaffar,Anusha Rizvi | Mahmood Farooqui
tt1451797,Rann,2010,Drama | Mystery,Amitabh Bachchan | Ritesh Deshmukh | Gul Panag | Paresh Rawal,Ram Gopal Varma
tt1454461,Ek: The Power of One,2009,Action | Drama | Thriller,Rana Jung Bahadur | Jaspal Bhatti | Preeti Bhutani | Bobby Deol,Sangeeth Sivan
tt1454567,Team: The Force,2009,Action | Comedy | Crime,Sohail Khan | Amrita Arora | Yash Tonk | Vrajesh Hirjee,Ajay Chandhok
tt1455811,Khatta Meetha,2010,Comedy | Crime | Drama,Akshay Kumar | Rajpal Yadav | Aruna Irani | Kulbhushan Kharbanda,Priyadarshan
tt1455816,Prince,2010,Action | Crime | Drama,Vivek Oberoi | Isaiah | Aruna Shields | Nandana Sen,Kookie V. Gulati
tt1456946,Anubhav: An Actor's Tale,2009,Drama | Romance,Jackie Shroff | Sanjay Suri | Gul Panag | Shruti Seth,Rajeev Nath
tt1465488,Happy Husbands,2011,Comedy | Drama,Anay | Kurush Deboo | Mohit Ghai | Ahwaan,Jaiveer
tt1465493,Hum Tum Aur Ghost,2010,Comedy | Drama | Fantasy,Arshad Warsi | Dia Mirza | Boman Irani | Sandhya Mridul,Kabeer Kaushik
tt1471247,Road to Sangam,2010,Drama | Thriller,Paresh Rawal | Om Puri | Pavan Malhotra | Javed Sheikh,Amit Rai
tt1474271,Love Khichdi,2009,Comedy | Drama | Romance,Randeep Hooda | Rituparna Sengupta | Sada | Divya Dutta,Srinivas Bhashyam
tt1479667,Aagey Se Right,2009,Comedy | Crime | Drama,Shreyas Talpade | Bharati Achrekar | Shaukat Baig | Rakesh Bedi,Indrajit Nattooji
tt1479857,Zor Lagaa Ke... Haiya!,2009,Comedy | Drama | Family,Meghan Jadhav | Mithun Chakraborty | Riya Sen | Seema Biswas,Girish Girija Joshi
tt1485072,Teree Sang: A Kidult Love Story,2009,Drama | Romance,Ruslaan Mumtaz | Sheena Shahabadi | Rajat Kapoor | Neena Gupta,Satish Kaushik
tt1499201,Anjaana Anjaani,2010,Comedy | Drama | Musical,Priyanka Chopra | Carl Marino | Ranbir Kapoor | Aubrey K. Miller,Siddharth Anand
tt1501301,Morning Walk,2009,Drama,Nargis Bagheri | Divya Dutta | Avika Gor | Rajit Kapoor,Arup Dutta
tt1503640,Damadamm!,2011,Comedy | Drama | Romance,Himesh Reshammiya | Sonal Sehgal | Purbi Joshi | Rajesh Khattar,Swapna Joshi
tt1504687,I Am Singh,2011,Action | Crime | Drama,Joseph Armillas | Anto Boghokian | Elissa Brentano | Gerald Brodin,Puneet Issar
tt1508259,Dhara,2008,Drama | Romance,Sudhanshu Pandey | Hrishitaa Bhatt | Anuj Punj | Suman Agarwal,Masud Mirza
tt1508950,Baabarr,2009,Action | Crime | Drama,Mithun Chakraborty | Om Puri | Sohum Shah | Urvashi Sharma,Ashu Trikha
tt1509732,Aisha,2010,Comedy | Drama | Romance,Sonam Kapoor | Abhay Deol | Amrita Puri | Cyrus Sahukar,Rajshree Ojha
tt1512220,My Friend Pinto,2011,Comedy | Crime | Drama,Prateik | Kalki Koechlin | Arjun Mathur | Shruti Seth,Raaghav Dar
tt1512321,Vaada Raha... I Promise,2009,Drama,Bobby Deol | Dwij Yadav | Kangana Ranaut | Mohnish Bahl,Samir Karnik
tt1522329,Tum Mile,2009,Drama | Romance,Mantra | Prerna Chawla | Emraan Hashmi | J. Brandon Hill,Kunal Deshmukh
tt1532957,Paa,2009,Comedy | Drama,Amitabh Bachchan | Abhishek Bachchan | Vidya Balan | Paresh Rawal,R. Balki
tt1535467,Patiala House,2011,Comedy | Drama | Sport,Rishi Kapoor | Dimple Kapadia | Akshay Kumar | Anushka Sharma,Nikhil Advani
tt1538210,Aao Wish Karein,2009,Comedy | Drama | Fantasy,Aftab Shivdasani | Aamna Shariff | Rati Agnihotri | Tiku Talsania,Glen Barreto
tt1558578,Knock Out,2010,Action | Crime | Drama,Sanjay Dutt | Irrfan Khan | Kangana Ranaut | Gulshan Grover,Mani Shankar
tt1562361,Let's Dance,2009,Crime | Drama | Musical,Gayatri Patel Bahl | Aqib Afzaal | Ajay Chaudhary | Aabhas Yadav,Aarif Sheikh
tt1562859,Golmaal 3,2010,Action | Comedy,Mithun Chakraborty | Ajay Devgn | Kareena Kapoor | Tusshar Kapoor,Rohit Shetty
tt1562871,Ra.One,2011,Action | Adventure | Sci-Fi,Arjun Rampal | Shah Rukh Khan | Kareena Kapoor | Shahana Goswami,Anubhav Sinha
tt1562872,Zindagi Na Milegi Dobara,2011,Adventure | Comedy | Drama,Katrina Kaif | Hrithik Roshan | Naseeruddin Shah | Farhan Akhtar,Zoya Akhtar
tt1569529,"U, Bomsi n Me",2005,Comedy,Bobby Bahal | Kenny Desai | Vivek Madan | Vidya Malvade,Jairaj Padmanabhan
tt1570417,Accident on Hill Road,2010,Crime | Drama | Thriller,Farooq Shaikh | Celina Jaitly | Abhimanyu Singh | Rukhsar,Mahesh Nair
tt1572311,Tees Maar Khan,2010,Comedy | Crime | Drama,Katrina Kaif | Salman Khan | Akshay Kumar | Farah Khan,Farah Khan
tt1573072,Housefull,2010,Comedy,Akshay Kumar | Arjun Rampal | Deepika Padukone | Lara Dutta,Sajid Khan
tt1573482,Striker,2010,Crime | Drama,Siddharth | Ankur Vikal | Anupam Kher | Vidya Malvade,Chandan Arora
tt1578116,Atithi Tum Kab Jaoge?,2010,Comedy | Drama,Ajay Devgn | Konkona Sen Sharma | Paresh Rawal | Satish Kaushik,Ashwani Dhir
tt1578261,Break Ke Baad,2010,Comedy | Drama | Romance,Deepika Padukone | Imran Khan | Lillete Dubey | Shahana Goswami,Danish Aslam
tt1587388,Yeh Hai Malegaon Ka Superman,2009,Comedy | Family,N/A,Nasir Shaikh
tt1591615,World Cupp 2011,2009,Crime | Drama | Sport,Ravi Kapoor | Master Sagar Punjabi | Suresh Oberoi | Prem Chopra,Ravi Kapoor
tt1594964,Chase,2010,Action | Crime | Drama,Anuj Saxena | Udita Goswami | Tarina Patel | Sameer Kochhar,Jag Mundhra
tt1594974,Shola: Fire of Love,2004,Action | Crime | Drama,Tinnu Anand | Rajeev Awasthi | Mohnish Bahl | Beena Banerjee,Viji P. Nair
tt1596723,Click,2010,Drama | Fantasy | Mystery,Shreyas Talpade | Sada | Sneha Ullal | Rehan Khan,Sangeeth Sivan
tt1600439,Shaapit: The Cursed,2010,Action | Drama | Horror,Aditya Narayan | Shweta Agarwal | Shubh Joshi | Natasha Sinha,Vikram Bhatt
tt1602476,Badmaa$h Company,2010,Comedy | Crime | Drama,Shahid Kapoor | Anushka Sharma | Meiyang Chang | Vir Das,Parmeet Sethi
tt1603862,Jashnn: The Music Within,2009,Drama | Musical | Romance,Shahana Goswami | Natasha Jain | Atul Kinagi | Keshav Nadkarni,Hasnain Hyderabadwala | Raksha Mistry
tt1605778,Toh Baat Pakki!,2010,Comedy | Drama,Tabu | Sharman Joshi | Yuvika Chaudhry | Vatsal Seth,Kedar Shinde
tt1605790,Zokkomon,2011,Action | Adventure | Drama,Anupam Kher | Manjari Phadnis | Tinnu Anand | Sheeba Chaddha,Satyajit Bhatkal
tt1606162,Aakhari Decision,2010,Action | Drama | Thriller,Paul Sidhu | Sumona Chakravarti | Anant Jog | Nagesh Bhonsle,Deepak Kumar Bandhu
tt1606267,Lafangey Parindey,2010,Crime | Drama | Romance,Neil Nitin Mukesh | Deepika Padukone | Vijay Adhav | Manish Chaudhary,Pradeep Sarkar
tt1607568,Lava Kusa: The Warrior Twins,2010,Animation,Arun Govil | Robert Lang | Vindu Dara Singh | Gary Tantony,Dhavala Satyam
tt1607600,Muskurake Dekh Zara,2010,Comedy | Horror | Romance,Mukesh Bhatt | Rajshree Choudhary | Arijit Sen Gupta | Om Katare,P. Som Shekar
tt1607607,Mittal v/s Mittal,2010,Drama,Hazel Croney | Gulshan Grover | Iravati Harshe | Suchitra Krishnamoorthi,Karan Razdan
tt1608768,City of Gold - Mumbai 1982: Ek Ankahee Kahani,2010,Crime | Drama,Sachin Khedekar | Seema Biswas | Ankush Choudhary | Satish Kaushik,Mahesh Manjrekar
tt1608777,"LSD: Love, Sex Aur Dhokha",2010,Comedy | Crime | Drama,Nushrat Bharucha | Anshuman Jha | Neha Chauhan | Rajkummar Rao,Dibakar Banerjee
tt1610418,Prem Kaa Game,2010,Comedy | Drama,Arbaaz Khan | Madhuri Bhattacharya | Tara Sharma | Johnny Lever,Ashok Kheny
tt1610452,Wedding Planners,2010,Comedy | Drama | Romance,Ranveer Singh | Anushka Sharma | Manu Rishi Chadha | Manish Chaudhary,Maneesh Sharma
tt1612573,Rokkk,2010,Drama | Horror | Mystery,Tanushree Dutta | Udita Goswami | Shaad Randhawa | Sachin Khedekar,Rajesh Ranshinge
tt1612574,Sanam Hum Aapke Hain...,2009,Drama | Romance,Vikram Aditya | Narendra Bedi | Chandan | Aradhana Deshpande,Ajay Ojha
tt1612611,Phoonk 2,2010,Drama | Horror | Mystery,Sudeep | Amruta Khanvilkar | Ahsaas Channa | Anu Ansari,Milind Gadagkar
tt1612761,Idiot Box,2010,Comedy | Drama,Sushant Singh | Hrishitaa Bhatt | Milind Gunaji | Upasna Singh,Sunanda Mitra
tt1618430,Dum Maaro Dum,2011,Action | Crime | Drama,Abhishek Bachchan | Bipasha Basu | Rana Daggubati | Prateik,Rohan Sippy
tt1620620,The Japanese Wife,2010,Drama | Romance,Rahul Bose | Chigusa Takaku | Raima Sen | Moushumi Chatterjee,Aparna Sen
tt1620697,Bhavnao Ko Samjho,2010,Action | Comedy | Drama,Madhu Acharya | Nitin Anand | Dinesh Bawara | Narendra Bedi,Sunil Pal
tt1620719,Dabangg,2010,Action | Comedy | Crime,Salman Khan | Sonakshi Sinha | Vinod Khanna | Dimple Kapadia,Abhinav Kashyap
tt1620907,Na Ghar Ke Na Ghaat Ke,2010,Comedy | Drama,Om Puri | Paresh Rawal | Neena Gupta | Ravi Kishan,Rahul Aggarwal
tt1625331,Hello Zindagi,2010,Drama | Family,Kitu Gidwani | Milind Gunaji | Neena Gupta | Mrunmayee Lagoo,Raja Unnithan
tt1627924,Mausam,2011,Drama | Romance,Shahid Kapoor | Sonam Kapoor | Anupam Kher | Supriya Pathak,Pankaj Kapur
tt1629241,Bumm Bumm Bole,2010,Action | Drama | Thriller,Atul Kulkarni | Rituparna Sengupta | Darsheel Safary | Ziyah Vastani,Priyadarshan
tt1629260,Ek Second... Jo Zindagi Badal De...,2010,Drama | Romance | Thriller,Bhushan Agarwal | Nikita Anand | Venita Anand | Bedi,Partho Ghosh
tt1629376,7 Khoon Maaf,2011,Drama | Mystery | Thriller,Priyanka Chopra | Vivaan Shah | Manuj Bhaskar | Sanjay Verma,Vishal Bhardwaj
tt1629391,Tere Bin Laden,2010,Comedy | Drama,Ali Zafar | Pradhuman Singh | Piyush Mishra | Nikhil Ratnaparkhi,Abhishek Sharma
tt1629424,Trump Card,2010,Action | Drama | Mystery,Vikrum Kumar | Haidar Ali | Urvashi Chaudhary | Mansi Dovhal,Arshad Khan
tt1630282,Sahi Dhandhe Galat Bande,2011,Action | Comedy | Drama,Anupam Kher | Sharat Saxena | Parvin Dabas | Vansh Bhardwaj,Parvin Dabas
tt1630590,Kya Yahi Sach Hai,2011,Crime | Drama | Thriller,Gurpreet Chadha | Shalini Chandran | T.K. Chowdhary | Kishore Dhingra,Y.P. Singh
tt1630613,Soch Lo,2010,Action | Crime | Drama,Barkha Madan | Iris Maity | Nishan Nanaiah | Sartaj Singh Pannu,Sartaj Singh Pannu
tt1633171,Bird Idol,2010,Animation,N/A,Jyotin Goel
tt1633212,Kajraare,2010,Crime | Drama | Romance,Himesh Reshammiya | Sara Loren | Amrita Singh | Gulshan Grover,Pooja Bhatt
tt1633226,Musaa: The Most Wanted,2010,Action | Crime | Thriller,Jackie Shroff | Samir Aftab | Akhilendra Mishra | Sushant Singh,Himanshu Bhatt
tt1633250,Swaha: Life Beyond Superstition,2010,Drama | Fantasy | Horror,Rikkee | Manoylo Svitlana | Ishrat Ali | Jiten Mukhi,Manoj Sharma
tt1637691,Khelein Hum Jee Jaan Sey,2010,Action | Drama | History,Abhishek Bachchan | Deepika Padukone | Sikander Kher | Maninder Singh,Ashutosh Gowariker
tt1639426,Udaan,2010,Drama,Rajat Barmecha | Sanjay Gandhi | Ronit Roy | Manjot Singh,Vikramaditya Motwane
tt1643242,Trapped in Tradition: Rivaaz,2011,Crime | Drama | Thriller,Deepti Naval | Vijay Raaz | Meghna Naidu | Saadhika Randhawa,Ashok Nanda
tt1646217,Mr. Singh/Mrs. Mehta,2010,Drama,Prashant Narayanan | Aruna Shields | Naved Aslam | Lucy Hassan,Pravesh Bhardwaj
tt1649760,The Film Emotional Atyachar,2010,Comedy | Crime | Drama,Ranvir Shorey | Vinay Pathak | Ravi Kishan | Mohit Ahlawat,Akshay Shere
tt1663647,Help,2010,Drama | Horror | Thriller,Bobby Deol | Mugdha Godse | Shreyas Talpade | Sophie Handa,Rajeev Virani
